Group	Subject	Trial	Filename	Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
BMC	1	3	g01s01t03.txt	0	-26.543527	1.067194	-2.178367	15.234081	2.850191	18.906566	8.05239	-8.189133	-7.570429
BMC	1	3	g01s01t03.txt	1	-26.142622	0.967424	-2.563873	16.288674	3.10706	19.042063	8.028757	-8.361131	-7.358995
BMC	1	3	g01s01t03.txt	2	-25.78867	0.914762	-3.0747	17.805267	3.263937	18.931445	7.553146	-8.093335	-7.044614
BMC	1	3	g01s01t03.txt	3	-25.483293	0.884179	-3.657495	19.84064	3.21812	18.393507	6.161446	-7.242342	-6.374276
BMC	1	3	g01s01t03.txt	4	-25.242542	0.823097	-4.201905	22.372089	2.95371	17.42809	3.58528	-5.936287	-5.35788
BMC	1	3	g01s01t03.txt	5	-25.075992	0.661917	-4.58249	25.199405	2.623714	16.318894	0.193442	-4.472438	-4.293205
BMC	1	3	g01s01t03.txt	6	-24.957775	0.324011	-4.704597	28.00949	2.456264	15.384586	-3.246794	-3.018133	-3.569634
BMC	1	3	g01s01t03.txt	7	-24.821007	-0.252947	-4.554355	30.534159	2.555913	14.664826	-6.191305	-1.594752	-3.357258
BMC	1	3	g01s01t03.txt	8	-24.60276	-1.06323	-4.26402	32.692143	2.821026	13.923345	-8.557683	-0.319157	-3.406951
BMC	1	3	g01s01t03.txt	9	-24.308475	-2.008826	-4.018445	34.613375	3.067241	12.979099	-10.546173	0.662348	-3.292208
BMC	1	3	g01s01t03.txt	10	-23.969394	-2.969124	-3.931285	36.405719	3.17222	11.881701	-12.332128	1.300003	-2.782287
BMC	1	3	g01s01t03.txt	11	-23.614218	-3.816423	-4.057471	38.087587	3.104214	10.847331	-14.018345	1.653149	-1.911293
BMC	1	3	g01s01t03.txt	12	-23.256462	-4.468299	-4.379552	39.613719	2.90824	10.060618	-15.615401	1.828778	-0.859976
BMC	1	3	g01s01t03.txt	13	-22.886574	-4.908506	-4.792877	40.944873	2.647129	9.548704	-17.105148	1.930411	0.198125
BMC	1	3	g01s01t03.txt	14	-22.455501	-5.143165	-5.133347	42.045965	2.35298	9.226281	-18.476011	2.055235	1.116695
BMC	1	3	g01s01t03.txt	15	-21.889916	-5.198026	-5.293166	42.878405	2.051854	9.026902	-19.744053	2.266335	1.793173
BMC	1	3	g01s01t03.txt	16	-21.135859	-5.092712	-5.284395	43.382135	1.788374	8.996416	-20.881394	2.593201	2.177441
BMC	1	3	g01s01t03.txt	17	-20.174028	-4.853968	-5.178261	43.528898	1.556959	9.120255	-21.82925	3.032912	2.330489
BMC	1	3	g01s01t03.txt	18	-19.023245	-4.534846	-5.049093	43.343974	1.313841	9.279029	-22.57715	3.522608	2.359787
BMC	1	3	g01s01t03.txt	19	-17.72941	-4.211205	-4.940334	42.870319	1.085062	9.384449	-23.142042	3.97417	2.272461
BMC	1	3	g01s01t03.txt	20	-16.340938	-3.947182	-4.85858	42.148698	0.929102	9.393181	-23.512139	4.315557	2.07817
BMC	1	3	g01s01t03.txt	21	-14.881638	-3.76873	-4.797014	41.188618	0.866208	9.262368	-23.624529	4.494883	1.866171
BMC	1	3	g01s01t03.txt	22	-13.368976	-3.648128	-4.758477	40.040337	0.881565	9.045081	-23.482806	4.535514	1.658586
BMC	1	3	g01s01t03.txt	23	-11.801735	-3.553515	-4.757106	38.726094	0.951659	8.80865	-23.083231	4.452901	1.446411
BMC	1	3	g01s01t03.txt	24	-10.180751	-3.438726	-4.810639	37.26277	1.044443	8.633974	-22.414925	4.268386	1.222086
BMC	1	3	g01s01t03.txt	25	-8.51132	-3.256943	-4.943788	35.660897	1.155436	8.635385	-21.4477	4.025575	0.899327
BMC	1	3	g01s01t03.txt	26	-6.797902	-2.986552	-5.159516	33.939347	1.28793	8.90607	-20.15443	3.766538	0.3868
BMC	1	3	g01s01t03.txt	27	-5.058454	-2.637463	-5.398801	32.143832	1.420782	9.443879	-18.534371	3.49279	-0.27549
BMC	1	3	g01s01t03.txt	28	-3.336839	-2.235267	-5.569282	30.337576	1.526663	10.156049	-16.615673	3.198705	-1.053824
BMC	1	3	g01s01t03.txt	29	-1.665034	-1.80527	-5.618189	28.547468	1.612237	10.966118	-14.425905	2.900909	-2.03322
BMC	1	3	g01s01t03.txt	30	-0.060609	-1.367902	-5.52566	26.783917	1.70096	11.862453	-11.956273	2.590727	-3.206006
BMC	1	3	g01s01t03.txt	31	1.461567	-0.951584	-5.323684	25.074621	1.822647	12.8446	-9.224941	2.229649	-4.434291
BMC	1	3	g01s01t03.txt	32	2.891369	-0.587266	-5.058601	23.455221	1.998265	13.870894	-6.274886	1.786647	-5.586149
BMC	1	3	g01s01t03.txt	33	4.219128	-0.296836	-4.729464	21.958885	2.229875	14.836662	-3.15358	1.265987	-6.602585
BMC	1	3	g01s01t03.txt	34	5.412434	-0.099086	-4.302069	20.632629	2.51672	15.621669	0.086239	0.672698	-7.479874
BMC	1	3	g01s01t03.txt	35	6.441844	0.007613	-3.782444	19.511172	2.855884	16.188872	3.351737	-0.023358	-8.222226
BMC	1	3	g01s01t03.txt	36	7.287912	0.031391	-3.208963	18.622176	3.247614	16.559394	6.563347	-0.844956	-8.806543
BMC	1	3	g01s01t03.txt	37	7.943673	-0.024041	-2.637659	17.985348	3.695376	16.788375	9.666306	-1.768435	-9.227663
BMC	1	3	g01s01t03.txt	38	8.420261	-0.156642	-2.136855	17.605464	4.205578	16.971723	12.613282	-2.757695	-9.517877
BMC	1	3	g01s01t03.txt	39	8.741309	-0.36307	-1.772844	17.476008	4.789314	17.229523	15.352991	-3.789964	-9.727638
BMC	1	3	g01s01t03.txt	40	8.93477	-0.633638	-1.589591	17.59451	5.459248	17.644244	17.831505	-4.830579	-9.908637
BMC	1	3	g01s01t03.txt	41	9.003233	-0.953689	-1.585176	18.03097	6.224816	18.149088	19.954795	-5.789437	-10.100481
BMC	1	3	g01s01t03.txt	42	8.960065	-1.292585	-1.665974	18.815735	7.038162	18.527536	21.706236	-6.548757	-10.319725
BMC	1	3	g01s01t03.txt	43	8.812535	-1.627673	-1.7795	19.984257	7.828258	18.622582	23.016722	-6.989759	-10.577445
BMC	1	3	g01s01t03.txt	44	8.574617	-1.943983	-1.900623	21.55258	8.518786	18.341963	23.769368	-7.058716	-10.865816
BMC	1	3	g01s01t03.txt	45	8.254314	-2.233142	-2.014212	23.52908	9.050621	17.645863	23.854397	-6.795175	-11.142763
BMC	1	3	g01s01t03.txt	46	7.850166	-2.482992	-2.114898	25.888981	9.387931	16.586618	23.280128	-6.303237	-11.377196
BMC	1	3	g01s01t03.txt	47	7.356493	-2.661906	-2.192962	28.562003	9.519582	15.320158	22.184724	-5.714343	-11.596872
BMC	1	3	g01s01t03.txt	48	6.772207	-2.722759	-2.194381	31.446415	9.483475	14.033172	20.779858	-5.167417	-11.821514
BMC	1	3	g01s01t03.txt	49	6.105145	-2.647188	-2.04335	34.459952	9.36483	12.802174	19.231044	-4.763983	-12.004661
BMC	1	3	g01s01t03.txt	50	5.356728	-2.429791	-1.682287	37.565648	9.240071	11.63962	17.609883	-4.579488	-12.150444
BMC	1	3	g01s01t03.txt	51	4.52895	-2.075386	-1.090007	40.726974	9.18861	10.56217	15.998697	-4.658538	-12.356059
BMC	1	3	g01s01t03.txt	52	3.62264	-1.59143	-0.285144	43.91663	9.271874	9.569587	14.489565	-4.986742	-12.709441
BMC	1	3	g01s01t03.txt	53	2.635484	-0.990209	0.657429	47.124154	9.511952	8.645814	13.100136	-5.466372	-13.204354
BMC	1	3	g01s01t03.txt	54	1.552218	-0.314338	1.606711	50.342189	9.903654	7.798014	11.750133	-5.943345	-13.737084
BMC	1	3	g01s01t03.txt	55	0.372459	0.347694	2.442119	53.552317	10.379399	7.025774	10.381995	-6.300443	-14.178722
BMC	1	3	g01s01t03.txt	56	-0.892174	0.944835	3.124778	56.73722	10.834615	6.302201	9.01917	-6.485876	-14.446249
BMC	1	3	g01s01t03.txt	57	-2.230114	1.474492	3.654669	59.880112	11.17132	5.607603	7.682879	-6.463407	-14.458815
BMC	1	3	g01s01t03.txt	58	-3.625224	1.957848	4.035061	62.950866	11.364631	4.970338	6.370698	-6.221866	-14.17118
BMC	1	3	g01s01t03.txt	59	-5.061864	2.420711	4.263401	65.916137	11.455484	4.441672	5.071605	-5.784858	-13.586719
BMC	1	3	g01s01t03.txt	60	-6.540022	2.885359	4.344497	68.761333	11.461942	4.029031	3.770514	-5.195578	-12.687401
BMC	1	3	g01s01t03.txt	61	-8.092814	3.368618	4.302121	71.458492	11.378161	3.705345	2.466927	-4.489222	-11.444094
BMC	1	3	g01s01t03.txt	62	-9.756272	3.855129	4.197638	73.990395	11.298064	3.440296	1.223029	-3.715217	-10.096153
BMC	1	3	g01s01t03.txt	63	-11.559822	4.312158	4.031024	76.322072	11.332167	3.2435	0.121821	-2.878558	-8.906942
BMC	1	3	g01s01t03.txt	64	-13.499285	4.718861	3.751666	78.430817	11.510652	3.135491	-0.80613	-1.958871	-7.968205
BMC	1	3	g01s01t03.txt	65	-15.545213	5.071755	3.308372	80.303094	11.773116	3.137669	-1.588744	-0.946975	-7.208607
BMC	1	3	g01s01t03.txt	66	-17.659532	5.368988	2.680837	81.916463	12.039944	3.279524	-2.282382	0.124443	-6.535754
BMC	1	3	g01s01t03.txt	67	-19.806521	5.603937	1.89399	83.222434	12.270818	3.589414	-2.945549	1.18217	-5.904208
BMC	1	3	g01s01t03.txt	68	-21.961016	5.776707	1.05874	84.177446	12.462162	4.039548	-3.603074	2.14175	-5.315944
BMC	1	3	g01s01t03.txt	69	-24.106194	5.90166	0.320101	84.798364	12.627837	4.544849	-4.241476	2.957764	-4.800472
BMC	1	3	g01s01t03.txt	70	-26.218162	5.989482	-0.219031	85.087346	12.781774	5.048426	-4.848726	3.614281	-4.37857
BMC	1	3	g01s01t03.txt	71	-28.25285	6.051305	-0.517413	85.044405	12.927654	5.54431	-5.424198	4.127102	-4.038512
BMC	1	3	g01s01t03.txt	72	-30.150761	6.097356	-0.598899	84.664437	13.055657	6.069834	-5.958234	4.520348	-3.74532
BMC	1	3	g01s01t03.txt	73	-31.871611	6.124097	-0.518736	83.944034	13.15094	6.655649	-6.412524	4.810439	-3.472527
BMC	1	3	g01s01t03.txt	74	-33.398278	6.101497	-0.320856	82.861193	13.19363	7.297522	-6.741027	5.001835	-3.247053
BMC	1	3	g01s01t03.txt	75	-34.738633	6.005355	-0.072562	81.436947	13.168376	7.980874	-6.960577	5.103442	-3.092905
BMC	1	3	g01s01t03.txt	76	-35.899824	5.83642	0.158926	79.694593	13.081739	8.703584	-7.121174	5.125804	-2.997707
BMC	1	3	g01s01t03.txt	77	-36.888494	5.60897	0.334298	77.638027	12.958591	9.467373	-7.255783	5.094256	-2.935366
BMC	1	3	g01s01t03.txt	78	-37.703482	5.334974	0.431681	75.260455	12.827563	10.284788	-7.329049	5.046907	-2.896854
BMC	1	3	g01s01t03.txt	79	-38.330477	5.00267	0.437543	72.566529	12.711805	11.158667	-7.257591	4.985281	-2.919611
BMC	1	3	g01s01t03.txt	80	-38.752569	4.584133	0.354805	69.588986	12.602421	12.058018	-7.008664	4.858697	-2.997903
BMC	1	3	g01s01t03.txt	81	-38.962602	4.078871	0.186699	66.347822	12.471366	12.950546	-6.585183	4.60992	-3.090088
BMC	1	3	g01s01t03.txt	82	-39.020106	3.549375	-0.04459	62.898655	12.337235	13.853607	-6.007821	4.247451	-3.25182
BMC	1	3	g01s01t03.txt	83	-38.929904	3.042414	-0.336366	59.247747	12.207723	14.810984	-5.252294	3.783692	-3.529292
BMC	1	3	g01s01t03.txt	84	-38.66878	2.607614	-0.727267	55.393703	12.034801	15.871774	-4.272316	3.239145	-3.861252
BMC	1	3	g01s01t03.txt	85	-38.217389	2.297988	-1.266727	51.344222	11.740465	17.057399	-3.062166	2.640933	-4.151491
BMC	1	3	g01s01t03.txt	86	-37.581018	2.140384	-1.946817	47.138591	11.266214	18.335813	-1.708512	2.025714	-4.381506
BMC	1	3	g01s01t03.txt	87	-36.788113	2.136276	-2.697452	42.860212	10.581588	19.62925	-0.363858	1.414288	-4.59632
BMC	1	3	g01s01t03.txt	88	-35.898349	2.263097	-3.410912	38.649591	9.672769	20.783753	0.822296	0.794023	-4.832048
BMC	1	3	g01s01t03.txt	89	-34.990542	2.46526	-3.997311	34.639685	8.59066	21.636927	1.82864	0.151358	-5.12131
BMC	1	3	g01s01t03.txt	90	-34.119147	2.68212	-4.390002	30.92684	7.420385	22.07125	2.689133	-0.589765	-5.491738
BMC	1	3	g01s01t03.txt	91	-33.317125	2.846855	-4.531726	27.576197	6.256996	22.020727	3.427156	-1.560842	-5.923601
BMC	1	3	g01s01t03.txt	92	-32.604001	2.899768	-4.3806	24.634124	5.18646	21.479882	4.029269	-2.802574	-6.352872
BMC	1	3	g01s01t03.txt	93	-31.987257	2.802672	-3.939534	22.122643	4.286725	20.545752	4.4708	-4.206684	-6.753126
BMC	1	3	g01s01t03.txt	94	-31.456273	2.557419	-3.286718	20.055269	3.621115	19.429985	4.770167	-5.566199	-7.188567
BMC	1	3	g01s01t03.txt	95	-30.967948	2.241393	-2.611783	18.370448	3.174704	18.408739	5.012148	-6.692539	-7.714512
BMC	1	3	g01s01t03.txt	96	-30.492214	1.930649	-2.075263	17.03495	2.904627	17.637233	5.256406	-7.526018	-8.251554
BMC	1	3	g01s01t03.txt	97	-30.021903	1.6648	-1.768363	16.066048	2.772665	17.157595	5.526634	-8.110425	-8.608333
BMC	1	3	g01s01t03.txt	98	-29.559858	1.447684	-1.714999	15.494202	2.749966	16.946044	5.8136	-8.577932	-8.669922
BMC	1	3	g01s01t03.txt	99	-29.114027	1.261993	-1.875627	15.346782	2.819866	16.943239	6.078486	-9.086997	-8.524387
BMC	1	3	g01s01t03.txt	100	-28.692097	1.095657	-2.182294	15.635834	2.965187	17.080247	6.274594	-9.709967	-8.348293
BMC	1	4	g01s01t04.txt	0	-28.343646	0.976673	-2.537915	16.253873	3.132954	17.270834	6.35843	-10.262428	-8.264877
BMC	1	4	g01s01t04.txt	1	-27.953033	0.88854	-3.040446	17.339603	3.324818	17.481658	6.335465	-10.567704	-8.175907
BMC	1	4	g01s01t04.txt	2	-27.560152	0.834196	-3.632813	18.8019	3.451723	17.529493	6.059435	-10.17608	-7.927591
BMC	1	4	g01s01t04.txt	3	-27.171832	0.761693	-4.244398	20.679002	3.426842	17.201577	5.136932	-8.904258	-7.406587
BMC	1	4	g01s01t04.txt	4	-26.813854	0.608743	-4.747497	22.987378	3.197561	16.374746	3.173421	-6.907987	-6.54669
BMC	1	4	g01s01t04.txt	5	-26.514575	0.336662	-5.052662	25.604842	2.845858	15.233334	0.314734	-4.622869	-5.444992
BMC	1	4	g01s01t04.txt	6	-26.276882	-0.061806	-5.188095	28.26557	2.592434	14.226302	-2.774768	-2.495707	-4.499415
BMC	1	4	g01s01t04.txt	7	-26.083076	-0.592641	-5.254372	30.742518	2.63391	13.639379	-5.540002	-0.772048	-4.060371
BMC	1	4	g01s01t04.txt	8	-25.933331	-1.299094	-5.317876	32.997886	2.98987	13.284993	-7.850711	0.416347	-4.029103
BMC	1	4	g01s01t04.txt	9	-25.833416	-2.164019	-5.387884	35.170569	3.416932	12.731643	-9.89368	1.14846	-3.933777
BMC	1	4	g01s01t04.txt	10	-25.765132	-3.094202	-5.477267	37.312404	3.676708	11.851909	-11.776794	1.550177	-3.459299
BMC	1	4	g01s01t04.txt	11	-25.678881	-3.943184	-5.611169	39.350729	3.648621	10.799174	-13.54335	1.717718	-2.553844
BMC	1	4	g01s01t04.txt	12	-25.515082	-4.582277	-5.791982	41.16977	3.350526	9.801661	-15.206125	1.736667	-1.431936
BMC	1	4	g01s01t04.txt	13	-25.223091	-4.959725	-5.970605	42.693292	2.891981	9.020779	-16.74565	1.743821	-0.434377
BMC	1	4	g01s01t04.txt	14	-24.766191	-5.09687	-6.055656	43.890565	2.422951	8.54802	-18.138416	1.87574	0.197117
BMC	1	4	g01s01t04.txt	15	-24.10781	-5.027149	-5.959876	44.721526	2.08135	8.434883	-19.386351	2.172511	0.424289
BMC	1	4	g01s01t04.txt	16	-23.249881	-4.811296	-5.704605	45.205962	1.858542	8.546216	-20.51599	2.548647	0.459197
BMC	1	4	g01s01t04.txt	17	-22.209588	-4.513197	-5.389997	45.374374	1.663774	8.707074	-21.515235	2.93224	0.50875
BMC	1	4	g01s01t04.txt	18	-21.018208	-4.207036	-5.123181	45.25405	1.467648	8.838942	-22.373183	3.288967	0.633196
BMC	1	4	g01s01t04.txt	19	-19.720537	-3.960422	-4.950092	44.882238	1.299469	8.907301	-23.088034	3.580388	0.830475
BMC	1	4	g01s01t04.txt	20	-18.35456	-3.805648	-4.855835	44.289722	1.190003	8.875357	-23.62661	3.768314	1.089875
BMC	1	4	g01s01t04.txt	21	-16.926838	-3.73857	-4.823443	43.481666	1.160934	8.750667	-23.933794	3.860466	1.304686
BMC	1	4	g01s01t04.txt	22	-15.412267	-3.728366	-4.864379	42.440682	1.232584	8.601964	-23.970062	3.884847	1.311509
BMC	1	4	g01s01t04.txt	23	-13.805363	-3.718179	-4.97951	41.189115	1.370697	8.495719	-23.754145	3.847515	1.100997
BMC	1	4	g01s01t04.txt	24	-12.128996	-3.657844	-5.150484	39.773588	1.503971	8.454414	-23.274526	3.758057	0.776442
BMC	1	4	g01s01t04.txt	25	-10.40475	-3.516925	-5.369717	38.23385	1.599453	8.512351	-22.492251	3.631071	0.399975
BMC	1	4	g01s01t04.txt	26	-8.655056	-3.28406	-5.625592	36.613551	1.667568	8.720399	-21.414042	3.466528	-0.013331
BMC	1	4	g01s01t04.txt	27	-6.909833	-2.959901	-5.874128	34.953878	1.732719	9.117091	-20.063231	3.266745	-0.505846
BMC	1	4	g01s01t04.txt	28	-5.194328	-2.557896	-6.048498	33.280738	1.811941	9.699212	-18.44367	3.038297	-1.155294
BMC	1	4	g01s01t04.txt	29	-3.520198	-2.105271	-6.084013	31.611762	1.902416	10.414809	-16.525236	2.773462	-1.981979
BMC	1	4	g01s01t04.txt	30	-1.890859	-1.633943	-5.951877	29.965803	1.993313	11.194904	-14.286502	2.46595	-2.893827
BMC	1	4	g01s01t04.txt	31	-0.304795	-1.172098	-5.677501	28.349461	2.090263	12.004054	-11.760533	2.126957	-3.824938
BMC	1	4	g01s01t04.txt	32	1.234472	-0.755424	-5.319442	26.767733	2.216003	12.843839	-8.984368	1.756333	-4.783827
BMC	1	4	g01s01t04.txt	33	2.707983	-0.421687	-4.943065	25.249849	2.398693	13.714633	-6.008557	1.34055	-5.76175
BMC	1	4	g01s01t04.txt	34	4.082131	-0.186601	-4.557588	23.849739	2.647479	14.557237	-2.887498	0.868696	-6.700733
BMC	1	4	g01s01t04.txt	35	5.325885	-0.039227	-4.126293	22.612254	2.943384	15.265144	0.334381	0.326548	-7.526916
BMC	1	4	g01s01t04.txt	36	6.407286	0.034441	-3.620897	21.568717	3.264657	15.760464	3.609003	-0.307865	-8.182862
BMC	1	4	g01s01t04.txt	37	7.288506	0.037152	-3.059951	20.754884	3.614275	16.064651	6.861723	-1.043792	-8.668333
BMC	1	4	g01s01t04.txt	38	7.968611	-0.029968	-2.510853	20.174688	4.00631	16.300437	10.019864	-1.871114	-9.053961
BMC	1	4	g01s01t04.txt	39	8.450518	-0.176059	-2.040375	19.839131	4.454545	16.566962	13.010402	-2.799587	-9.374608
BMC	1	4	g01s01t04.txt	40	8.750066	-0.410146	-1.702141	19.759009	4.979989	16.92208	15.770145	-3.840339	-9.612868
BMC	1	4	g01s01t04.txt	41	8.890297	-0.733667	-1.529926	19.947735	5.607824	17.38452	18.258193	-4.971044	-9.738294
BMC	1	4	g01s01t04.txt	42	8.889329	-1.129685	-1.518734	20.428999	6.341142	17.907379	20.416511	-6.101014	-9.768491
BMC	1	4	g01s01t04.txt	43	8.753037	-1.551852	-1.60488	21.257786	7.133416	18.324228	22.137426	-7.059876	-9.758587
BMC	1	4	g01s01t04.txt	44	8.475123	-1.935272	-1.684032	22.537762	7.900993	18.385225	23.243139	-7.625868	-9.784781
BMC	1	4	g01s01t04.txt	45	8.071397	-2.250854	-1.707871	24.273064	8.591923	18.030954	23.657063	-7.734052	-9.929741
BMC	1	4	g01s01t04.txt	46	7.549426	-2.487142	-1.680896	26.456084	9.166201	17.291393	23.33678	-7.409094	-10.215856
BMC	1	4	g01s01t04.txt	47	6.927823	-2.628179	-1.600885	29.032017	9.587203	16.247191	22.395163	-6.758806	-10.588542
BMC	1	4	g01s01t04.txt	48	6.233627	-2.658563	-1.450217	31.906457	9.861557	15.027929	21.057276	-5.943019	-10.987138
BMC	1	4	g01s01t04.txt	49	5.487437	-2.5732	-1.196871	34.976625	10.040779	13.761389	19.537051	-5.13867	-11.391513
BMC	1	4	g01s01t04.txt	50	4.69542	-2.378601	-0.789432	38.160691	10.187468	12.511055	17.970116	-4.483494	-11.805885
BMC	1	4	g01s01t04.txt	51	3.854084	-2.076677	-0.160568	41.405908	10.359722	11.282343	16.434545	-4.070936	-12.189688
BMC	1	4	g01s01t04.txt	52	2.972367	-1.692704	0.632027	44.661434	10.592728	10.096082	14.979122	-3.904174	-12.483306
BMC	1	4	g01s01t04.txt	53	2.053382	-1.244379	1.477581	47.889495	10.91422	9.023955	13.65251	-3.974368	-12.695632
BMC	1	4	g01s01t04.txt	54	1.090852	-0.747807	2.273895	51.070496	11.333542	8.111245	12.465443	-4.199107	-12.840981
BMC	1	4	g01s01t04.txt	55	0.063223	-0.21646	2.973232	54.211121	11.809612	7.328695	11.358387	-4.441155	-12.841628
BMC	1	4	g01s01t04.txt	56	-1.055942	0.326423	3.567459	57.327501	12.25886	6.606776	10.259032	-4.58969	-12.586932
BMC	1	4	g01s01t04.txt	57	-2.283747	0.843434	4.062063	60.425227	12.600554	5.889565	9.137295	-4.601228	-12.051241
BMC	1	4	g01s01t04.txt	58	-3.627089	1.309317	4.441871	63.477581	12.791603	5.182868	7.986045	-4.461655	-11.309531
BMC	1	4	g01s01t04.txt	59	-5.049435	1.757276	4.691493	66.435486	12.870742	4.55046	6.800518	-4.183878	-10.487147
BMC	1	4	g01s01t04.txt	60	-6.528911	2.22673	4.800895	69.253186	12.872816	4.04432	5.553675	-3.767181	-9.621444
BMC	1	4	g01s01t04.txt	61	-8.082274	2.726026	4.796978	71.907166	12.828504	3.674619	4.200438	-3.219275	-8.728841
BMC	1	4	g01s01t04.txt	62	-9.747664	3.240487	4.738625	74.390752	12.768309	3.406669	2.741923	-2.569218	-7.876468
BMC	1	4	g01s01t04.txt	63	-11.550123	3.750912	4.666285	76.699356	12.708713	3.187792	1.279564	-1.862747	-7.173177
BMC	1	4	g01s01t04.txt	64	-13.490925	4.23475	4.569632	78.82435	12.649702	2.986473	-0.068775	-1.147652	-6.681388
BMC	1	4	g01s01t04.txt	65	-15.552291	4.662464	4.385643	80.728139	12.575079	2.823075	-1.260409	-0.471108	-6.380292
BMC	1	4	g01s01t04.txt	66	-17.672897	5.026264	4.036988	82.377672	12.473682	2.771604	-2.309953	0.136822	-6.206634
BMC	1	4	g01s01t04.txt	67	-19.800496	5.333103	3.494989	83.737942	12.354672	2.899693	-3.207046	0.666388	-6.144132
BMC	1	4	g01s01t04.txt	68	-21.911651	5.586781	2.812287	84.784407	12.231963	3.215539	-3.950708	1.10913	-6.163865
BMC	1	4	g01s01t04.txt	69	-23.997782	5.794174	2.094323	85.509149	12.106947	3.667696	-4.569179	1.44866	-6.195641
BMC	1	4	g01s01t04.txt	70	-26.050906	5.96438	1.448375	85.911553	11.978032	4.189528	-5.087059	1.686499	-6.195221
BMC	1	4	g01s01t04.txt	71	-28.051646	6.099189	0.95018	85.992924	11.849535	4.742037	-5.520162	1.857073	-6.165477
BMC	1	4	g01s01t04.txt	72	-29.946128	6.200135	0.626619	85.732899	11.725033	5.338628	-5.894085	1.996881	-6.113433
BMC	1	4	g01s01t04.txt	73	-31.683677	6.272627	0.453028	85.130337	11.615377	6.008059	-6.245773	2.116018	-6.048865
BMC	1	4	g01s01t04.txt	74	-33.245054	6.306545	0.412862	84.191243	11.538696	6.737521	-6.596406	2.198402	-5.982714
BMC	1	4	g01s01t04.txt	75	-34.62303	6.278167	0.493159	82.917341	11.507658	7.491788	-6.908654	2.237853	-5.910629
BMC	1	4	g01s01t04.txt	76	-35.836578	6.159226	0.6636	81.328624	11.519443	8.241191	-7.115392	2.252872	-5.806252
BMC	1	4	g01s01t04.txt	77	-36.905645	5.942414	0.865601	79.44202	11.552016	8.996904	-7.257915	2.256683	-5.645936
BMC	1	4	g01s01t04.txt	78	-37.817351	5.663121	1.012804	77.249486	11.561733	9.822371	-7.438236	2.23253	-5.409516
BMC	1	4	g01s01t04.txt	79	-38.537757	5.352898	1.048043	74.724195	11.511646	10.766747	-7.618784	2.149826	-5.061217
BMC	1	4	g01s01t04.txt	80	-39.049093	4.993	0.984228	71.875117	11.450099	11.80226	-7.651049	2.028726	-4.652096
BMC	1	4	g01s01t04.txt	81	-39.367177	4.562816	0.85461	68.745603	11.455327	12.886628	-7.496186	1.932019	-4.341378
BMC	1	4	g01s01t04.txt	82	-39.52268	4.083678	0.663295	65.358758	11.55436	14.019418	-7.178286	1.837572	-4.270866
BMC	1	4	g01s01t04.txt	83	-39.545156	3.604471	0.395927	61.73319	11.735357	15.228066	-6.619277	1.633782	-4.520093
BMC	1	4	g01s01t04.txt	84	-39.426819	3.161317	0.040265	57.878922	11.929088	16.526372	-5.646106	1.256111	-5.04419
BMC	1	4	g01s01t04.txt	85	-39.132729	2.77257	-0.399715	53.806294	12.004558	17.874248	-4.220998	0.727693	-5.628882
BMC	1	4	g01s01t04.txt	86	-38.62953	2.455879	-0.901535	49.536613	11.822572	19.186611	-2.48166	0.1041	-6.041429
BMC	1	4	g01s01t04.txt	87	-37.916221	2.238187	-1.439623	45.133074	11.304505	20.382785	-0.56336	-0.510241	-6.221162
BMC	1	4	g01s01t04.txt	88	-37.054217	2.132578	-1.991602	40.72247	10.483755	21.413824	1.412389	-1.032167	-6.270107
BMC	1	4	g01s01t04.txt	89	-36.107081	2.129454	-2.512607	36.443231	9.414442	22.193818	3.295756	-1.48926	-6.284716
BMC	1	4	g01s01t04.txt	90	-35.136473	2.181976	-2.92734	32.417662	8.202551	22.636213	4.940552	-1.978475	-6.350531
BMC	1	4	g01s01t04.txt	91	-34.194151	2.229633	-3.158654	28.738408	6.967467	22.686286	6.236553	-2.602976	-6.514201
BMC	1	4	g01s01t04.txt	92	-33.319607	2.224124	-3.155951	25.472684	5.800087	22.327764	7.123124	-3.440377	-6.778658
BMC	1	4	g01s01t04.txt	93	-32.534719	2.134101	-2.906005	22.657782	4.775901	21.621338	7.623156	-4.523417	-7.178223
BMC	1	4	g01s01t04.txt	94	-31.838653	1.948604	-2.445746	20.310654	3.962121	20.731721	7.853334	-5.811997	-7.790748
BMC	1	4	g01s01t04.txt	95	-31.192678	1.710659	-1.91952	18.344855	3.33744	19.879932	8.017519	-7.159198	-8.550609
BMC	1	4	g01s01t04.txt	96	-30.573376	1.468681	-1.472357	16.7281	2.86489	19.198708	8.233196	-8.430137	-9.257954
BMC	1	4	g01s01t04.txt	97	-29.980668	1.252425	-1.204962	15.462988	2.512724	18.735919	8.513773	-9.51894	-9.698959
BMC	1	4	g01s01t04.txt	98	-29.42605	1.064397	-1.150281	14.577155	2.266033	18.484802	8.812823	-10.369855	-9.800922
